main_category_name,sub_category_name,ranking,title,ori_price,dis_price,discount_percent
도서/음반,ALL,62,꼬마 중장비 친구들 시리즈 세트(전3권),36000,36000,10
도서/음반,ALL,63,[비룡소]비룡소 마법의 시간여행 (전59권),375000,375000,50
도서/음반,ALL,64,SET(Summer+Queen+포스터2종+지관통) 브레이브 걸스 (Brave Girls) - Summer Queen (미니앨범 5집),29800,29800,0
도서/음반,ALL,65,[호두잉글리시]호두잉글리시M 12개월(1+1) 올패키지,339000,339000,50
도서/음반,ALL,66,(크래비티) CRAVITY LEAGUE OF THE UNIVERSE,45000,45000,0
도서/음반,ALL,67,(길벗어린이) 내가 처음 만난 예술가 전10권,90000,90000,10
도서/음반,ALL,68,정용화 (JUNG YONG HWA) - YONG STAY MD - 노리개 키링 (NORIGAE KEYRING),22000,22000,0
도서/음반,ALL,69,김영진그림책세트 (전13권),165000,165000,0
도서/음반,ALL,70,펭수 코스튬 동작인형 30cm -토끼,30400,30400,0
도서/음반,ALL,71,문제 해결의 길잡이 원리 3-2 (2021년용) / 공구 특가판매,13000,13000,0
도서/음반,ALL,72,MONSTA X Mini Album ONE OF A KIND - KiT ALBUM (몬스타엑스 미니9집 키트 앨범),21800,21800,0
도서/음반,ALL,73,문제 해결의 길잡이 원리 2-2 (2021년용) / 공구 특가판매,12000,12000,0
도서/음반,ALL,74,개념원리 고등 수학 (하/ 2021년용),15000,15000,0
도서/음반,ALL,75,(좋은책어린이) 저학년 문고 A 1~20권 세트,119000,119000,2
도서/음반,ALL,76,문제 해결의 길잡이 원리 1-1 (2021년용) / 공구 특가판매,12000,12000,0
도서/음반,ALL,77,수퍼맘스토리카페/NGSS에 기반해 창의력을 키우는 미국교과서/Inspire Science/번역본제공,62480,62480,29
도서/음반,ALL,78,동아 연세 초등 국어사전(제4판전면개정)2020최신판,32400,32400,0
컴퓨터/전자,ALL,23,(세이프웨이) 봉봉팬2 미니 무선 선풍기,34900,34900,0
컴퓨터/전자,ALL,24,[LG전자]LG 휘센 벽걸이 에어컨 SQ06BAPWCS 전국기본설치포함,552000,552000,8
컴퓨터/전자,ALL,25,[갤럭시][삼성정품/당일발송] 갤럭시탭A 8.0 2019 WIFI 32G 블랙/실버 SM-T290,139330,139330,14
컴퓨터/전자,ALL,26,[일렉트로룩스]18V 무선청소기 ZB3311 AK + 4종 노즐 증정,149000,149000,0
컴퓨터/전자,ALL,27,[알피쿨]Cartour알피쿨 K25모델 독일콤프,155000,155000,0
컴퓨터/전자,ALL,28,[콘에어]초강력 터보 핸디 스팀다리미 GS39K 혜택 5만원대,64900,64900,0
컴퓨터/전자,ALL,29,[신일전자]신일 14인치 스탠드형 선풍기 SIF-NH1416,56840,56840,2
컴퓨터/전자,ALL,30,[윈드피아]퓨어블랙 리모컨 타워형 선풍기 타워팬,39900,39900,0
컴퓨터/전자,ALL,31,[르젠]신제품 르젠 입체회전 BLDC 저소음 선풍기 LZDF-TR08,79800,79800,0
컴퓨터/전자,ALL,32,[삼성전자]갤럭시 핏2 SM-R220 스마트밴드,49500,49500,0
컴퓨터/전자,ALL,33,[비달사순]비달사순 2000W 전문가용 헤어드라이기 VSD5129K,20800,20800,0
컴퓨터/전자,ALL,34,[프롬비](1+1)넥밴드 목걸이 휴대용 무선 선풍기 FB151(그+화),39800,39800,0
컴퓨터/전자,ALL,35,[대웅모닝컴]대웅 가정용 스탠드선풍기  신제품출시_CZ-B3978LS,24540,24540,5
컴퓨터/전자,ALL,36,[르젠][AK기획] 르젠 2세대 앱연동 저소음 초절전 스마트 BLDC 선풍기 에코팬 LZEF-DC240,65190,65190,5
컴퓨터/전자,ALL,37,[에브리봇]로봇청소기 3i (S급리퍼브) (10%할인+중복쿠폰),302220,302220,6
컴퓨터/전자,ALL,38,[애플]애플워치SE 44mm GPS 알루미늄 케이스 MYDQ2KH/A,392210,392210,9
컴퓨터/전자,ALL,39,[뽀송](공식인증점)위닉스 제습기 16리터 DN2H160-IWK 1등급,359000,359000,0
도서/음반,ALL,79,개념원리 RPM 알피엠 중학 수학 3-1 (2021년용),15000,15000,0
도서/음반,ALL,80,애플북스 까칠한 재석이 시리즈 세트 (전7권),66600,66600,10
도서/음반,ALL,81,이런 수학은 처음이야 : 읽다 보면 저절로 개념이 잡히는 놀라운 이야기  최영기,14220,14220,0
도서/음반,ALL,82,신나는 교과 체험학습 전70권,604000,604000,9
도서/음반,ALL,83,이런 수학은 처음이야 2 : 읽다 보면 저절로 문제가 풀리는 ‘수’의 원리  최영기,14220,14220,0
도서/음반,ALL,84,(세트/특전6장+앨범3종+포스터3장+지관통증정) 에이스 (A.C.E) - 미니앨범 5집 SIREN : DAWN,53400,53400,0
도서/음반,ALL,85,웅진주니어 똑똑똑 사회 그림책 (전36권),299500,299500,9
도서/음반,ALL,86,정용화 (JUNG YONG HWA) - YONG STAY MD - 수저 세트 (KOREAN CUTLERY SET),24000,24000,0
도서/음반,ALL,87,(Expansion Ver / 버전선택) 엑소 (EXO) / 스페셜 앨범 DON T FIGHT THE FEELING,11500,11500,0
도서/음반,ALL,88,(기린미디어/벽차트2종추가증정)이미지 한글 카드 엄마표 한글떼기 150,28000,28000,44
도서/음반,ALL,89,어린이 로스쿨 시리즈 (본책8권 + 워크북8권)_전16권,110000,110000,10
도서/음반,ALL,90,문제 해결의 길잡이 원리 3-1 (2021년용) / 공구 특가판매,13000,13000,0
도서/음반,ALL,91,리틀씨앤톡 쏙쏙 가로세로 낱말퍼즐 (전5권),45000,45000,10
도서/음반,ALL,92,정용화 (JUNG YONG HWA) - YONG STAY MD - 부채 (FOLDING FAN),18000,18000,0
도서/음반,ALL,93,개념원리 고등 수학 (상/ 2021년용),17000,17000,0
도서/음반,ALL,94,어스본 깜짝깜짝 팝업북 5종 낱권 선택구매,12000,12000,14
도서/음반,ALL,95,저녁의 아이들,3600,3600,0
도서/음반,ALL,96,문제 해결의 길잡이 심화 2학년 (2021년용) / 공구 특가판매,13500,13500,0
도서/음반,ALL,97,(Photo Book Ver.) NCT DREAM (엔시티 드림) - 정규1집 리패키지 앨범 Hello Future,15500,15500,0
컴퓨터/전자,ALL,40,[샤오미]샤오미 미지아 직류 스탠드 선풍기 1X  BPLDS01DM,55800,55800,0
컴퓨터/전자,ALL,41,SONGJING SJ-125E  스마트 대용량 제습기,104000,104000,0
컴퓨터/전자,ALL,42,[envy]HP 노트북 ENVY X360 13-ay0090AU,1019000,1019000,11
컴퓨터/전자,ALL,43,[이노크아든]써큘레이터형 발터치 리모컨 스탠드 선풍기 특가 F100,38350,38350,1
컴퓨터/전자,ALL,44,[샤오미]JISU 넥밴드  선풍기 더블더빈 선풍기/화이트 정품보증,21500,21500,0
컴퓨터/전자,ALL,45,[엔보우]모노 탁상용 무선 휴대용 선풍기 1+1(할인 이벤트),27900,27900,0
컴퓨터/전자,ALL,46,[유닉스]메탈티 무광블랙 1600W 헤어 드라이기 UN-A1610 접이식,21900,21900,8
컴퓨터/전자,ALL,47,[한일전기]가정용 사무실 스탠드형 선풍기 한일전기 EFe-432,44140,44140,1
컴퓨터/전자,ALL,48,[윈드피아]블랙S 가정용 업소용 선풍기 벽걸이선풍기 WF-1616R,17680,17680,15
컴퓨터/전자,ALL,49,[신일전자]SIF-FA400A 신일 BLDC 에어서큘레이터 스탠드형 /LK,101550,101550,5
컴퓨터/전자,ALL,50,[코아존]코아존 무선 충전 칫솔살균기 칫솔건조기 (화이트),23900,23900,14
컴퓨터/전자,ALL,51,[신일전자][신일] [블랙]  에어서큘레이터(SIF-FA400A),139000,139000,6
컴퓨터/전자,ALL,52,[신일전자]신일 국내산 초미풍 스탠드 선풍기 SIF-14HKW,59130,59130,5
컴퓨터/전자,ALL,53,[다이슨]에어랩 롱배럴 30mm/40mm /20mm 헤어액세서리,67900,67900,2
컴퓨터/전자,ALL,54,[샤오미]샤오미 미지아 타워팬 스탠드형 선풍기BPTS01DM,51500,51500,0
컴퓨터/전자,ALL,55,[솔러스에어]1+1 2개 세트 휴대용 미니 무선 탁상용 캠핑 선풍기,44900,44900,0
컴퓨터/전자,ALL,56,[신일전자]신일 BLDC 에어써큘레이터 스탠드형 SIF-PC40DKY,106900,106900,0
컴퓨터/전자,ALL,57,[에브리봇]에브리봇 물걸레 로봇청소기 Edge (최종가 231800),249000,249000,4
컴퓨터/전자,ALL,58,[아이리스코리아]아이리스 저소음 써큘레이터 선풍기 IE-AC15T  화이트,49900,49900,0
컴퓨터/전자,ALL,59,[디오스]LG DIOS 식기세척기 DUB22WA 21년형 중복쿠폰+카드할인,1055000,1055000,9
컴퓨터/전자,ALL,60,[피스넷]끊김없는 완전무선 블루투스이어폰 피스넷 프리고,43900,43900,16
도서/음반,ALL,98,문제 해결의 길잡이 심화 3학년 (2021년용) / 공구 특가판매,13500,13500,0
도서/음반,ALL,99,스마일북스베스트 차일드 애플 세트별 선택구매,49360,49360,10
도서/음반,ALL,100,(풀빛)천방지축 좌충우돌 숭민이의 일기 전5권/창작동화 시리즈 베스트,53640,53640,10
스포츠/자동차,ALL,1,[아디다스](신세계마산점)[SPORTSWEAR]아디다스 반바지/반팔티셔츠 택1 (GK9988 FT2878 FT2879 FT2877 FT2884 GP09...,23300,23300,22
컴퓨터/전자,ALL,61,[신지모루]삼성 갤럭시 핸드폰 풀커버 액정보호필름 강화유리 X,3900,3900,0
컴퓨터/전자,ALL,62,[윈드피아]가정용 업소용 스탠드 리모컨 선풍기  인기상품WA1700R,34900,34900,0
컴퓨터/전자,ALL,63,[한일전기]선풍기 35cm스탠드형 EFE-487,43030,43030,1
컴퓨터/전자,ALL,64,[애플]애플워치SE 40mm GPS 알루미늄 케이스 MYDN2KH/A,352170,352170,9
컴퓨터/전자,ALL,65,[윈드피아]가정용 업소용 풋터치 리모컨 선풍기 WF-148XJ-145FR,37320,37320,14
컴퓨터/전자,ALL,66,[삼성전자]양문형냉장고 RS84T5041M9 푸드쇼케이스 설치배송,999000,999000,0
컴퓨터/전자,ALL,67,[MSI]GP75 레오파드 9SDK  GTX1660Ti 탑재 /최종가 102만원,1149000,1149000,6
컴퓨터/전자,ALL,68,[스카이](1+1) 넥밴드 목걸이 선풍기 윈드300 (핑크+네이비),24660,24660,0
컴퓨터/전자,ALL,69,[르젠]내일도착 르젠 2세대 앱연동 BLDC 선풍기 LZEF-DC180 그레이,66310,66310,5
컴퓨터/전자,ALL,70,[휘센]LG전자 DQ200PSAA 휘센 제습기 20L 실버,542020,542020,27
컴퓨터/전자,ALL,71,[애플][국내당일발송/정품]애플 에어팟 2세대 유선 충전 MV7N2KH/A,165300,165300,13
컴퓨터/전자,ALL,72,한경희 저소음 가정용 제습기 HE-D707 7L 21년 최신상,179000,179000,0
컴퓨터/전자,ALL,73,[objet][LG전자] LG AO9571WKT 오브제 올인원타워 무선청소기,1286160,1286160,8
컴퓨터/전자,ALL,74,[다이슨]스마일 캐시 1만 적립  쿨  선풍기 타워형(화이트),367080,367080,8
컴퓨터/전자,ALL,75,비비딕 바퀴 개미 쥐 해충 벌레 초음파퇴치기 일반형,29800,29800,0
컴퓨터/전자,ALL,76,[아이패드프로]아이패드프로11 3세대 M1 WiFi 256GB MHQU3KH/A,1089140,1089140,7
컴퓨터/전자,ALL,77,[스피디]슬림 듀얼 보조배터리 10000mAh (케이블+젠더),7900,7900,0
컴퓨터/전자,ALL,78,[통돌이][LG] 통돌이 세탁기 16kg TR16MK,481950,481950,10
컴퓨터/전자,ALL,79,[신일전자]신일 선풍기 SIF-P14PCB 스탠드형 써큘레이터형,59800,59800,5
컴퓨터/전자,ALL,80,엠엔전자 베이직 초미풍 키높이 선풍기 FN-35GW,28410,28410,4
스포츠/자동차,ALL,2,[아디다스](신세계김해점)[UNISEX RUNNING] 러닝화 택1 (H00555 H00554 H00553 H00576 H00575 FZ2044 FZ2046 FZ205...,46340,46340,21
스포츠/자동차,ALL,3,[케이투](21년 SS시즌 역시즌다운)  남여공용 구스다운 SPACE DOWN (NASA) KMW19571,62480,62480,16
스포츠/자동차,ALL,4,[푸마]3차앵콜행사 푸마 남녀 반팔티셔츠/쿨링 냉감 티셔츠,12900,12900,70
스포츠/자동차,ALL,5,[뮬라웨어]17%+10% 뮬라웨어 브랜드세일 올데이웨어 특가 Vol.1,17400,17400,61
스포츠/자동차,ALL,6,[휠라]클래식 킥스 B FS1SIB1121XBEG,23000,23000,0
스포츠/자동차,ALL,7,아보크 여성샌들/트레킹화 모음전,24900,24900,0
스포츠/자동차,ALL,8,[아디다스]성인반팔 12종 택 1 (FM5371FM5370),18320,18320,17
스포츠/자동차,ALL,9,[아디다스](신세계의정부점)[New Performance] QUESTAR FLOW NXT M_[FY5951 FY9559],36640,36640,31
스포츠/자동차,ALL,10,[슬레진저]여름신상 3900원~ 반팔티/반바지/레깅스/쿨바지 반값,3900,3900,60
스포츠/자동차,ALL,11,[크록스]21년신상 크록스 샌들/크록밴드/레인부츠 24종모음,23900,23900,50
스포츠/자동차,ALL,12,[엘레쎄]엘레쎄 SS 의류 인기상품 특가전,20000,20000,68
스포츠/자동차,ALL,13,[프로스펙스]남여공용 초경량 워킹화/런닝화 자우스트 베이로드 TX501 7종,31280,31280,19
스포츠/자동차,ALL,14,[아디다스](신세계김해점)[UNISEX SWIM] 슬라이드/크록 택1 (FY8786 FY6034 S82137 CG3425 EG1850 F35565 FY8969 F...,24980,24980,21
스포츠/자동차,ALL,15,[레드페이스]레드페이스 여름 인기 등산의류 ~92% SALE,13500,13500,70
스포츠/자동차,ALL,16,[아이더]갤러리아   20S/S  아이더 POP 스트라이프 폴로 남성/여성 티셔츠  DMM20277,18480,18480,23
스포츠/자동차,ALL,17,(현대백화점)[MILLET]21SS 남성 봄 여름 등산 바지 2종 택1 MUQUP442/MUQSP435,33150,33150,15
스포츠/자동차,ALL,18,[아디다스]나이키外 상하의 세트/반팔/반바지/유니폼/단체복,29900,29900,60
스포츠/자동차,ALL,19,[휠라]클래식 킥스 B FS1SIB1120XBLK,23000,23000,0
스포츠/자동차,ALL,20,마이크로킥보드_맥시T 디럭스 LED (색상선택),226980,226980,3
스포츠/자동차,ALL,21,[배럴]키즈 쿨 섬머 세트 민트 (BWIKRGA002MT),63700,63700,2
컴퓨터/전자,ALL,81,[신일전자]신일 스탠드형 리모컨 써큘레이터 선풍기 SIF-P14PDB,64900,64900,0
컴퓨터/전자,ALL,82,[블린즈]최신상 휴대용 넥밴드 B8 아이스밴드 목걸이 선풍기,37000,37000,0
컴퓨터/전자,ALL,83,AMD 라이젠5-3세대 3600 (마티스) (멀티팩),215610,215610,0
컴퓨터/전자,ALL,84,[파빌리온]파빌리온 게이밍 15-dk1077TX 특가92만 i7/GTX1660Ti,1160480,1160480,4
컴퓨터/전자,ALL,85,[샤오미]1+1 소베sobe 미니 무선 선풍기 자동회전 핑크+화이트,26700,26700,0
컴퓨터/전자,ALL,86,[샤오미]MI 스마트 무선 선풍기 4세대 프로 PRO 유럽버전,107900,107900,0
컴퓨터/전자,ALL,87,[유닉스]메탈릭 레트로 파워맥스 2000W 헤어드라이기 UN-B1643,37900,37900,5
컴퓨터/전자,ALL,88,[애플]아이패드 에어4세대 WiFi 64GB SpaceGray - MYFM2KH/A,757020,757020,7
컴퓨터/전자,ALL,89,[신일전자]신일 리모컨 벽걸이 써큘레이터 선풍기 SIF-P14PJB,64900,64900,0
컴퓨터/전자,ALL,90,[TUF]FX516PM-AZ077 최종135만|i7|16G|RTX3060|240Hz+300nit,1545760,1545760,6
컴퓨터/전자,ALL,91,[제이닉스]제이닉스 14인치 스탠드 선풍기 가정용 JYF-KN4523,24800,24800,0
컴퓨터/전자,ALL,92,[윈드피아]가정용 업소용 14인치 블랙스톤 선풍기 WF-1419S,27120,27120,14
컴퓨터/전자,ALL,93,[비달사순]비달사순 에어 봉고데기/매직기/아이롱 VSAS80PIK,32800,32800,0
컴퓨터/전자,ALL,94,[애플]아이패드프로11 3세대 M1 셀룰러 128GB MHW53KH/A,1157450,1157450,7
컴퓨터/전자,ALL,95,[샤오미](최대 15%쿠폰) 미밴드5 공식수입 한글판 여우미,41900,41900,0
컴퓨터/전자,ALL,96,[씽크북]ThinkBook 15 G3 ACL 21A4000BKR 특가56만 R5/8G/256G,650470,650470,6
컴퓨터/전자,ALL,97,[필립스]PHILIPS 전기면도기 SkinIQ 5000 S5582/36 오션블루,139000,139000,30
컴퓨터/전자,ALL,98,[윈드피아]가정용선풍기 업소용선풍기 스탠드 선풍기 WA-370블랙,22410,22410,10
컴퓨터/전자,ALL,99,[한일전기]가정용 스탠드형 리모컨 선풍기 한일전기 EFe-510R,63500,63500,0
컴퓨터/전자,ALL,100,[신일전자]신일 무소음 BLDC 리모컨 스탠드 선풍기 SIF-12ONX,89000,89000,0
스포츠/자동차,ALL,22,[타미힐피거]타미힐피거 여성 카라 민소매 원피스 7종,19900,19900,69
스포츠/자동차,ALL,23,[아디다스]아디다스/나이키 外 팬츠 쇼트 반바지 모음,19900,19900,69
스포츠/자동차,ALL,24,[휠라]온라인 단독  Cloud 반팔티셔츠 FE2RSD5122XOWH,32000,32000,0
스포츠/자동차,ALL,25,[휠라]온라인 단독  슈즈그래픽 반팔티셔츠 FE2RSD5121XBLK,35000,35000,0
스포츠/자동차,ALL,26,[휠라]온라인 단독  Sun 반팔티셔츠 FE2RSD5124XBLK,32000,32000,0
스포츠/자동차,ALL,27,[배럴]우먼 베니스 워터 레깅스 블랙 (BG2WWLG01BLKFR),28450,28450,1
스포츠/자동차,ALL,28,[휠라]온라인 단독  Lightning 반팔티셔츠 FE2RSD5123XNAY,32000,32000,0
스포츠/자동차,ALL,29,[뮬라웨어]17%+10% 뮬라웨어 브랜드세일 올데이웨어 특가 Vol.2,18000,18000,66
스포츠/자동차,ALL,30,[디스커버리]남여 소매배색 로고형 래쉬가드 DMSW53031DWSW54031,40580,40580,1
스포츠/자동차,ALL,31,한솔 1분 자동충전매트 에어매트 자충 캠핑 매트 더블,79800,79800,0
스포츠/자동차,ALL,32,[배럴]메쉬 샤워 토트백 9L 블랙 (BF9USBG01BKON),24500,24500,2
스포츠/자동차,ALL,33,[미즈노]푸마/미즈노 트레이닝 티셔츠 45종 택1,5900,5900,69
스포츠/자동차,ALL,34,[휠라]스키퍼 1RM01154940,49000,49000,0
스포츠/자동차,ALL,35,[프로월드컵]17% 100매 초소형/소형/중형/대형/특대형 마스크,12900,12900,50
스포츠/자동차,ALL,36,(1+1) 얼음주머니 다용도 찜질팩 냉온 핫팩 아이스팩,5900,5900,39
스포츠/자동차,ALL,37,[배럴]키즈 칼리 래쉬가드 화이트/블랙 (BG1KWRG83WBK),34300,34300,2
스포츠/자동차,ALL,38,[네파][대구백화점 II관] [네파]공용 로노베 아쿠아삭스(7FD7954),6840,6840,30
스포츠/자동차,ALL,39,장마 태풍도 버티는 24개살 우산 1+1 최고급 우산 1+1,17400,17400,12
스포츠/자동차,ALL,40,[휠라]클래식 킥스 B FS1SIB1122XWWT,23000,23000,0
스포츠/자동차,ALL,41,(1 + 1) 릴렉시즘 항균 쿨마스크,11900,11900,0
스포츠/자동차,ALL,42,[콜핑]콜핑 여름 신상 특가 할인전 반팔티/바지/조끼,24000,24000,70
스포츠/자동차,ALL,43,[웨스트우드]웨스트우드 SS여름조끼/냉감/반팔/팬츠 세일전,29000,29000,69
스포츠/자동차,ALL,44,[휠라]온라인 단독  슈즈그래픽 반팔티셔츠 FE2RSD5121XOWH,35000,35000,0
스포츠/자동차,ALL,45,[노스페이스화이트라벨]여름준비 데일리 반팔티/폴로티/티셔츠/반바지/슬리퍼,35000,35000,69
스포츠/자동차,ALL,46,[네파]역시즌 듀오 리버시블 남여 다운자켓 7G72026 7G82026 7F82029,83240,83240,27
스포츠/자동차,ALL,47,[배럴]메쉬 샤워 토트백 9L 네온 옐로우 (BF9USBG01NYON),24530,24530,1
스포츠/자동차,ALL,48,[카렉스]레인블레이드 듀오 하이브리드 와이퍼,9900,9900,10
스포츠/자동차,ALL,49,[아디다스오리지널](신세계마산점)[UNISEX ORIGINALS] 트레포일 반팔티 (GN2913 GN3501 GN3494 GN3414 GN3462 GN3483 GN346...,21770,21770,27
스포츠/자동차,ALL,50,[휠라]휠라 서피 쏭 1SM01582D001,29000,29000,0
스포츠/자동차,ALL,51,[휠라]휠라 서피 샌들 1SM01583D001,49000,49000,0
스포츠/자동차,ALL,52,[휠라]휠라 레이 FS1RIB3252XWRG,33000,33000,0
스포츠/자동차,ALL,53,[르까프]르까프 썸머 아이템 추가 78종 모음,14900,14900,61
스포츠/자동차,ALL,54,[아디다스](신세계의정부점)[New Performance] 듀라모 SL 슬라이드_[FY6034 FY8786],24890,24890,27
스포츠/자동차,ALL,55,[배럴]맨 말리부 워터 레깅스 블랙 (BG2MWLG01BLK),34440,34440,1
스포츠/자동차,ALL,56,[리바디]리바디 데일리요가복/레깅스/ 베스트 아이템 모음전,9900,9900,70
스포츠/자동차,ALL,57,[크록스][크록스] 2021 성인 크록밴드/바야밴드 클로그  화이트네이비외 17종(11016/205089),26980,26980,9
스포츠/자동차,ALL,58,[네파]네파 SUMMER 반팔/팬츠/슬리퍼 50종,19000,19000,69
스포츠/자동차,ALL,59,[마운티아]마운티아/마모트 여름등산 의류 및 잡화 BEST 할인,13500,13500,70
스포츠/자동차,ALL,60,[배럴]맨 바시코 보드숏 블랙 (BG2MWBS01BLK),53900,53900,2
스포츠/자동차,ALL,61,[아디다스](광주신세계)[UNISEX SWIM]아딜렛 크록 듀라모슬라이드  반바지 택1[FY8969][FY8970][FY6045][FY8786][F...,21590,21590,20
스포츠/자동차,ALL,62,[카르닉]캠핑체어 낚시 간이 야외 캠핑용품 1+1폴딩의자(1인용),35910,35910,10
스포츠/자동차,ALL,63,[아디다스](신세계경기점)[ATHLETICS] 반팔/반바지 택1 (FM5369 FM5370 GU2771 GM2134 GM2154 GK9602 GK9603 GK960...,19590,19590,21
스포츠/자동차,ALL,64,[배럴]키즈 스트링 워터 레깅스 블랙 (BG1KWLG81BLK),29000,29000,0
스포츠/자동차,ALL,65,남녀 3포인트 스니커즈 양말 20켤레,12250,12250,2
스포츠/자동차,ALL,66,[크록스]A/S가능한 공식 크록스 SALE 20종 (G060221),23700,23700,50
스포츠/자동차,ALL,67,[아디다스오리지널](신세계강남점)[남여공용] 오즈위고 EE6999 아디다스 오리지날 재입고 운동화 런닝화 캐주얼화 트레이닝...,100030,100030,22
스포츠/자동차,ALL,68,[크록스](신세계강남점)[크록스코리아] 뱌야 클로그  파트리시아 8종 모음전,15450,15450,22
스포츠/자동차,ALL,69,마추픽추 롱 릴렉스 체어 특대 2개 세트 캠핑의자 1+1,59490,59490,0
스포츠/자동차,ALL,70,[휠라]레이 트레이서 TR 1RM01279147,49000,49000,0
스포츠/자동차,ALL,71,[배럴]우먼 베이직 어반 워터 레깅스 블랙 (BG2WWLG03BLK),62000,62000,0
스포츠/자동차,ALL,72,나이키프로쿨컴프레션남자레깅스타이즈 703098-010,29900,29900,0
스포츠/자동차,ALL,73,[아디다스]아디다스/나이키 외 인기 트레이닝복 상하세트 모음전,19900,19900,69
스포츠/자동차,ALL,74,[에버라스트]17%쿠폰/반바지/반팔티/7부바지/빅사이즈/세트/레깅스,19900,19900,69
스포츠/자동차,ALL,75,[머렐]머렐냉감 경량 자켓 / 이월 신상 티셔츠 17%쿠폰,17900,17900,61
스포츠/자동차,ALL,76,[휠라언더웨어]여성속옷 브라/팬티/브래지어/드로즈/브리프 세트특가,14900,14900,0
스포츠/자동차,ALL,77,[아이더](신세계마산점)(역시즌 추가할인)아이더 컬트 아동 롱다운 자켓 / 키즈 롱다운 / JMF19509(최초가:285 0...,244020,244020,2
스포츠/자동차,ALL,78,[에버라스트]17%쿠폰/트레이닝복세트/반팔티/반바지/빅사이즈/땀복,39900,39900,69
스포츠/자동차,ALL,79,[밸롭]티바트/지압슬리퍼/남성/여성 런닝화/스니커즈,39000,39000,51
스포츠/자동차,ALL,80,마이크로킥보드_스쿠터 스피드,202730,202730,3
스포츠/자동차,ALL,81,최대17%쿠폰 망고스틴 SS 혜택가 데일리 레깅스 외,6900,6900,70
스포츠/자동차,ALL,82,[배럴]우먼 빅 로고 브라탑 래쉬가드 블랙 (BW5WBRT002BKSM),38220,38220,2
스포츠/자동차,ALL,83,2+1 자외선차단 패치 햇빛차단테이프 골프패치,50000,50000,0
스포츠/자동차,ALL,84,[아디다스](광주신세계)WOMENS ATHLETICS 머스트해브 1/4 쇼트 2종 [FT2878][FT2879],24560,24560,22
스포츠/자동차,ALL,85,로티캠프 원터치텐트+탈착식 헥사타프,104000,104000,0
스포츠/자동차,ALL,86,[휠라]코트디럭스 프리즘 FS1SIB1153XWWT,33000,33000,0
스포츠/자동차,ALL,87,[밀레]아나이스 콜드엣지 남성 등산 아웃도어 올버스 팬츠_MXOUP108 MUPUP471,21420,21420,28
스포츠/자동차,ALL,88,[내셔널지오그래픽(레저)] 네오디 BIG LOGO H/TEE 반팔티 N205UTS020,35100,35100,10
스포츠/자동차,ALL,89,5매 쿨 구리 숨쉬기 편한 패션 스포츠 항균 마스크,13900,13900,0
스포츠/자동차,ALL,90,카멜레온360 송풍구형 블랙 차량용 핸드폰 거치대,15820,15820,2
스포츠/자동차,ALL,91,[스케쳐스]스케쳐스 S/S 시즌베스트 총정리 특가 1만원대부터~,32900,32900,69
스포츠/자동차,ALL,92,[휠라]온라인 단독  스몰로고 반팔티 FE2RSD5102XBLK,24900,24900,0
스포츠/자동차,ALL,93,[뮬라웨어]17% 뮬라웨어 상반기 BEST Vol.1,24000,24000,0
